Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),Source Notes,Internal Notes,
0108,Old Jail Museum and Genealogy Research Center,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Sandersville, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"129 Jones Street, Sandersville, GA 31082",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Sandersville,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"32.983891, -82.812299",https://www.geocod.io,2019-10-23,+1-478-552-6965,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:genealogyresearch@att.net,,,https://wacohistorical.org/historical-sites/old-jail-museum-genealogy-research-center-ca-1891/,https://web.archive.org/web/20191015151144/https://wacohistorical.org/historical-sites/old-jail-museum-genealogy-research-center-ca-1891/,2019-10-15,1891,https://web.archive.org/web/20191015151144/https://wacohistorical.org/historical-sites/old-jail-museum-genealogy-research-center-ca-1891/,2019-10-15,,,,Washington County Historical Society,https://web.archive.org/web/20191015151359/https://wacohistorical.org/historical-sites/old-jail-museum-genealogy-research-center-ca-1891/,2019-10-15,,,,,,,,,,,,,,,
0109,Oliver Cesair Gallery,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"art gallery in Atlanta, Georgia, USA",,art gallery,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"585 Wells Street SW, Atlanta, GA 30312",https://web.archive.org/web/20191015152045/https://www.facebook.com/OliverCesairGallery/about/?ref=page_internal,2019-10-15,Atlanta,https://web.archive.org/web/20191015152045/https://www.facebook.com/OliverCesairGallery/about/?ref=page_internal,2019-10-15,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.740234, -84.407421",https://www.geocod.io,2019-10-23,+1-832-364-5603,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:olivercesairgallery@gmail.com,https://web.archive.org/web/20191015152045/https://www.facebook.com/OliverCesairGallery/about/?ref=page_internal,2019-10-15,,,,1910,https://web.archive.org/web/20191015152942/https://www.ambientplusstudio.com/about,2019-10-15,,,,Ambient+Studio,https://web.archive.org/web/20191015153047/https://www.ambientplusstudio.com/,2019-10-15,,,,,,,,,,OliverCesairGallery,https://web.archive.org/web/20191015153406/https://www.facebook.com/OliverCesairGallery/,2019-10-15,,,
0110,Pebble Hill Plantation,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"heritage site in Thomasville, Georgia, USA",,heritage site,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1251 U.S. Hwy 319 South, Thomasville, GA 31799",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Thomasville,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Thomas County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"30.780781, -84.064148",https://www.geocod.io,2019-10-23,+1-229-226-2344,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:kspivey@pebblehill.com,https://web.archive.org/web/20191015154238/http://www.pebblehill.com/Content/Default/1/115/0/about-us/staff-directory.html,2019-10-15,http://www.pebblehill.com,https://web.archive.org/web/20191015153845/http://www.pebblehill.com/,2019-10-15,1896,https://web.archive.org/web/20191015154001/http://www.pebblehill.com/Content/Default/2/4/0/history/history.html,2019-10-15,,,,,,,,,,830,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,31792,https://web.archive.org/web/20191015153845/http://www.pebblehill.com/,2019-10-15,,,,,,
,Pebble Hill Plantation,,,,,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0111,Polk County Historical Society Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Cedartown, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"117 West Avenue, Cedartown, GA 30125",https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,Cedartown,https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,Polk County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,United States of America,https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,"34.062232, -85.233645",https://www.geocod.io,2019-10-23,+1-770-748-4828,https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,mailto:pchsmuseum@outlook.com,https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,https://polkhist.com,https://web.archive.org/web/20191015154638/https://polkhist.com/,2019-10-15,,,,,,,,,,,,,203,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,30125,https://web.archive.org/web/20191015154807/https://polkhist.com/contact/,2019-10-15,,,,,,
0112,Port Columbus Civil War Naval Museum,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,"museum in Columbus, Georgia, USA",,museum,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,"1002 Victory Drive, Columbus, GA 31902",https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,Columbus,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,Muscogee County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,United States of America,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,"32.446773, -84.979471",https://www.geocod.io,2019-10-23,+1-706-327-9798,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,mailto:director@portcolumbus.org,https://web.archive.org/web/20191015155446/https://www.portcolumbus.org/contact,2019-10-15,http://www.portcolumbus.org,https://web.archive.org/web/20191015155222/https://www.portcolumbus.org/,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,
0113,Ralph Mark Gilbert Civil Rights Museum,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,"museum in Savannah, Georgia, USA",,museum,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,"460 Martin Luther King Jr. Boulevard, Savannah, GA 31401",https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,Savannah,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,Chatham County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,United States of America,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,"32.072098, -81.100064",https://www.geocod.io,2019-10-23,+1-912-977-6099,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,,,,https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,https://web.archive.org/web/20191015155915/https://www.visit-historic-savannah.com/ralph-mark-gilbert-civil-rights-museum.html,2019-10-15,,,,,,,,,,,,,,,,,,,Ralph-Mark-Gilbert-Civil-Rights-Museum-Inc-163574087024021,https://web.archive.org/web/20191015160859/https://www.facebook.com/Ralph-Mark-Gilbert-Civil-Rights-Museum-Inc-163574087024021/,2019-10-15,,,
0114,Robert C. Williams Paper Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Atlanta, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"500 Tenth Street NW, Atlanta, GA 30332",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Atlanta,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.781684, -84.403752",https://www.geocod.io,2019-10-23,+1-404-894-5726,https://web.archive.org/web/20191015163254/http://paper.gatech.edu/contact-us,2019-10-15,mailto:virginia.howell@rbi.gatech.edu,https://web.archive.org/web/20191015163254/http://paper.gatech.edu/contact-us,2019-10-15,http://paper.gatech.edu,https://web.archive.org/web/20191015163437/http://paper.gatech.edu/,2019-10-15,,,,,,,Georgia Institute of Technology,https://web.archive.org/web/20191015163931/https://www.gatech.edu/,2019-10-15,,,,,,,,,,,,,,,
0115,Rock Hawk Effigy & Trails,https://web.archive.org/web/20191015164304/http://rockhawk.org/,2019-10-15,"nature center in Eatonton, Georgia, USA",,nature center,https://web.archive.org/web/20191015164304/http://rockhawk.org/,2019-10-15,"125 Wallace Dam Road, Eatonton, GA 31024",https://web.archive.org/web/20191015164455/http://rockhawk.org/maps/,2019-10-15,Eatonton,https://web.archive.org/web/20191015164455/http://rockhawk.org/maps/,2019-10-15,Putnam County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191015164455/http://rockhawk.org/maps/,2019-10-15,United States of America,https://web.archive.org/web/20191015164455/http://rockhawk.org/maps/,2019-10-15,"33.320818, -83.355865",https://www.geocod.io,2019-10-23,+1-706-485-7701,https://web.archive.org/web/20191015164616/http://rockhawk.org/contact-us/,2019-10-15,mailto:larrymoore@plantationcable.net,,,http://rockhawk.org/,https://web.archive.org/web/20191015164304/http://rockhawk.org/,2019-10-15,,,,,,,Eatonton-Putnam Chamber of Commerce,https://web.archive.org/web/20191015164747/http://eatonton.com/tourism/,2019-10-15,,,,,,,,,,,,,,,
0116,Roland Hayes Museum,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,"museum in Calhoun, Georgia, USA",,museum,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,"212 South Wall Street, Calhoun, GA 30703",https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,Calhoun,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,Gordon County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,United States of America,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,"34.500825, -84.951692",https://www.geocod.io,2019-10-23,+1-706-629-2599,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,mailto:info@harrisartscenter.com,https://web.archive.org/web/20191015165855/https://harrisartscenter.com/staff/,2019-10-15,https://harrisartscenter.com/roland-hayes/,https://web.archive.org/web/20191015165243/https://harrisartscenter.com/roland-hayes/,2019-10-15,,,,,,,Calhoun Gordon Arts Council Harris Arts Center,https://web.archive.org/web/20191015165345/https://harrisartscenter.com/,2019-10-15,,,,,,,,,,,,,,,
0117,Rome Area History Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Rome, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"305 Broad Street, Rome, GA 30161",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Rome,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Floyd County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.254018, -85.172894",https://www.geocod.io,2019-10-23,+1-706-235-8051,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,http://www.romehistorymuseum.com,https://web.archive.org/web/20191015173259/http://www.romehistorymuseum.org/,2019-10-15,1996,https://web.archive.org/web/20191015173259/http://www.romehistorymuseum.org/,2019-10-15,,,,,,,,,,,,,,,,,,,,,
0118,Rose Lawn Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Cartersville, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"224 West Cherokee Avenue, Cartersville, GA 30120",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Cartersville,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Bartow County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.165557, -84.797139",https://www.geocod.io,2019-10-23,+1-770-386-5162,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:roselawnga@comcast.net,https://web.archive.org/web/20191015173842/http://www.roselawnmuseum.com/,2019-10-15,http://www.roselawnmuseum.com,https://web.archive.org/web/20191015173842/http://www.roselawnmuseum.com/,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,
0119,Saint Marys Submarine Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in St. Marys, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"102 Saint Marys Street West, St. Marys, GA 31558",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,St. Marys,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Camden County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"30.721624, -81.555173",https://www.geocod.io,2019-10-23,+1-912-882-2782,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:submus@stmaryssubmuseum.com,https://web.archive.org/web/20191015174453/http://www.stmaryssubmuseum.com/,2019-10-15,http://www.stmaryssubmuseum.com/,https://web.archive.org/web/20191015174453/http://www.stmaryssubmuseum.com/,2019-10-15,,,,,,,,,,,,,,,,,,,,,,,,
0120,Saint Simons Island Lighthouse Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in St. Simons Island, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"101 12th Street, St. Simons Island, GA 31522",https://web.archive.org/web/20191015175248/https://www.coastalgeorgiahistory.org/visit/plan-your-visit/,2019-10-15,St. Simons Island,https://web.archive.org/web/20191015175248/https://www.coastalgeorgiahistory.org/visit/plan-your-visit/,2019-10-15,Glynn County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"31.133886, -81.393155",https://www.geocod.io,2019-10-23,+1-912-638-4666,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,https://www.coastalgeorgiahistory.org/visit/st-simons-lighthouse-museum/,https://web.archive.org/web/20191015174926/https://www.coastalgeorgiahistory.org/visit/st-simons-lighthouse-museum/,2019-10-15,1868,https://web.archive.org/web/20191015175422/https://www.coastalgeorgiahistory.org/visit/st-simons-lighthouse/,2019-10-15,,,,Coastal Georgia Historical Society,https://web.archive.org/web/20191015175044/https://www.coastalgeorgiahistory.org/,2019-10-15,,,,,,,,,,,,,,,
