,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
1895,Kenny Leon's True Colors Theatre Company,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"theatre troupe in in Atlanta, Georgia, USA",True Colors Theatre Company,theatre troupe,https://web.archive.org/web/20200921184211/https://truecolorstheatre.org/,2020-09-21,"915 New Hope Rd, Atlanta, GA 30331",https://web.archive.org/web/20200921184211/https://truecolorstheatre.org/,2020-09-21,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.729683, -84.541557","https://www.google.com/maps/place/Kenny+Leon's+True+Colors+Theatre+Company+-+Performance+Venue+@+Southwest+Arts+Center/@33.7296843,-84.5437431,17z/",2020-09-21,+1-888-479-6300,https://web.archive.org/web/20200921184211/https://truecolorstheatre.org/,2020-09-21,mailto:info@truecolorstheatre.org,https://web.archive.org/web/20200921184211/https://truecolorstheatre.org/,2020-09-21,https://truecolorstheatre.org/,https://web.archive.org/web/20200921184211/https://truecolorstheatre.org/,2020-09-21,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1896,Twinhead Theatre,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Atlanta, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200921185141/http://www.twinheadtheatre.org/,2020-09-21,,,,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,,,,,,,http://www.twinheadtheatre.org/,https://web.archive.org/web/20200921185141/http://www.twinheadtheatre.org/,2020-09-21,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1897,Tybee Post Theater,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"performing arts and movie theater in Tybee Island, Georgia, USA",,theater,https://web.archive.org/web/20200921185851/https://tybeeposttheater.org/contact-us/,2020-09-21,"10 Van Horne Ave, Tybee Island, GA 31328","https://www.google.com/maps/place/Tybee+Post+Theater/@32.0148438,-80.8431371,20.5z/",2020-09-21,Tybee Island,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Chatham County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"32.014878, -80.842946","https://www.google.com/maps/place/Tybee+Post+Theater/@32.01488,-80.8451287,17z/",2020-09-21,+1-912-472-4790,https://web.archive.org/web/20200921185851/https://tybeeposttheater.org/contact-us/,2020-09-21,"mailto:info@tybeeposttheater.org ",https://web.archive.org/web/20200921185851/https://tybeeposttheater.org/contact-us/,2020-09-21,https://tybeeposttheater.org/,https://web.archive.org/web/20200921185851/https://tybeeposttheater.org/contact-us/,2020-09-21,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1898,University of Georgia Performing Arts Center,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"performing arts center in Athens, Georgia, USA",UGA PAC,performing arts center,https://web.archive.org/web/20200921190528/https://pac.uga.edu/,2020-09-21,"230 River Road, Athens Ga, 30605",https://web.archive.org/web/20200921190528/https://pac.uga.edu/,2020-09-21,Athens,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Clarke County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.941966, -83.369576","https://www.google.com/maps/place/Performing+Arts+Center,+Athens,+GA+30605/@33.9419751,-83.3717219,17z/",2020-09-21,+1-706-542-4400,https://web.archive.org/web/20200921190528/https://pac.uga.edu/,2020-09-21,,,,https://pac.uga.edu/,https://web.archive.org/web/20200921190528/https://pac.uga.edu/,2020-09-21,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1899,Townsend Center for the Performing Arts,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"performing arts center in Carrollton, Georgia, USA","University of West Georgia, Townsend Center for the Performing Arts",performing arts center,https://web.archive.org/web/20200921191324/http://www.townsendcenter.org/web/home.aspx,2020-09-21,"134 University Dr, Carrollton, GA 30117","https://www.google.com/maps/place/Townsend+Center/@33.5760898,-85.0995677,17z/",2020-09-21,Carrollton,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Carroll County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.576099, -85.097390","https://www.google.com/maps/place/Townsend+Center/@33.5760898,-85.0995677,17z/",2020-09-21,+1-678-839-4722,https://web.archive.org/web/20200921191348/http://www.townsendcenter.org/web/contact.aspx,2020-09-21,mailto:rjennings@westga.edu,https://web.archive.org/web/20200921191348/http://www.townsendcenter.org/web/contact.aspx,2020-09-21,http://www.townsendcenter.org/,https://web.archive.org/web/20200921191348/http://www.townsendcenter.org/web/contact.aspx,2020-09-21,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1900,Urban Youth Harp Ensemble,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"harp ensemble in Atlanta, Georgia, USA",,musical ensemble,https://web.archive.org/web/20200922151316/http://www.urbanharp.org/bio,2020-09-22,,,,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.667133, -84.485078","https://www.google.com/maps/place/Urban+Youth+Harp+Emsemble+Inc/@33.6670897,-84.4852558,21z/",2020-09-22,,,,,,,http://www.urbanharp.org/,https://web.archive.org/web/20200922151302/http://www.urbanharp.org/contact,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1901,Utopian Academy for the Arts,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"arts charter school in Ellenwood, Georgia, USA",,charter school,https://web.archive.org/web/20200922152223/http://www.utopianacademyforthearts.com/contact3/,2020-09-22,"2750 Forest Parkway, Ellenwood, GA 30294",https://web.archive.org/web/20200922152223/http://www.utopianacademyforthearts.com/contact3/,2020-09-22,Ellenwood,,,DeKalb County,,,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.573262, -84.407352","https://www.google.com/maps/place/Utopian+Academy+For+The+Arts/@33.5732589,-84.4095394,17z/",2020-09-22,+1-470-446-1070,https://web.archive.org/web/20200922152223/http://www.utopianacademyforthearts.com/contact3/,2020-09-22,,,,http://www.utopianacademyforthearts.com/,https://web.archive.org/web/20200922152223/http://www.utopianacademyforthearts.com/contact3/,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1902,Valdosta Main Street,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"main street organization in Valdosta, Georgia, USA",Downtown Valdosta,organization,https://web.archive.org/web/20200922152847/https://www.valdostamainstreet.com/contact-us,2020-09-22,"300 North Lee Street, Valdosta, Georgia 31601",https://web.archive.org/web/20200922152847/https://www.valdostamainstreet.com/contact-us,2020-09-22,Valdosta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Lowndes County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"30.833641, -83.278138","https://www.google.com/maps/place/Valdosta+Main+Street/@30.8336418,-83.2803237,17z/",2020-09-22,+1-229-259-3577,https://web.archive.org/web/20200922152847/https://www.valdostamainstreet.com/contact-us,2020-09-22,mailto:ehill@valdostacity.com,https://web.archive.org/web/20200922152915/https://www.valdostamainstreet.com/staff-board,2020-09-22,https://www.valdostamainstreet.com/,https://web.archive.org/web/20200922152847/https://www.valdostamainstreet.com/contact-us,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1903,Vietnam Veterans of America Chapter 1101,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"veterans' organization in Blairsville, Georgia, USA",VVA CHAPTER #1101,veterans' organization,https://web.archive.org/web/20200922171320/https://vva.org/chapter/vva-chapter-1101/,2020-09-22,"78 Blue Ridge Highway, Blairsville GA 30512",https://web.archive.org/web/20200922171320/https://vva.org/chapter/vva-chapter-1101/,2020-09-22,Blairsville,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Union County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,+1-706-896-4168,https://web.archive.org/web/20200922171320/https://vva.org/chapter/vva-chapter-1101/,2020-09-22,mailto:blairsvillevva@gmail.com,https://web.archive.org/web/20200922172057/https://vvablairsville.org/contact/,2020-09-22,https://vvablairsville.org/,https://web.archive.org/web/20200922172057/https://vvablairsville.org/contact/,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1904,Voices of North Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"choir in Gainesville, Georgia, USA",,choir,https://web.archive.org/web/20200922172220/https://voicesofnorthgeorgia.com/1916-2/,2020-09-22,"751 Green St NW, Gainesville GA 30501",https://web.archive.org/web/20200922172220/https://voicesofnorthgeorgia.com/1916-2/,2020-09-22,Gainesville,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Hall County,,,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"34.309684, -83.828654","https://www.google.com/maps/place/First+Baptist+Gainesville/@34.3096851,-83.8308371,17z/",2020-09-22,,,,mailto:bearh@att.net,https://web.archive.org/web/20200922172220/https://voicesofnorthgeorgia.com/1916-2/,2020-09-22,https://voicesofnorthgeorgia.com/,https://web.archive.org/web/20200922172220/https://voicesofnorthgeorgia.com/1916-2/,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1905,Washington Street Community Center,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"community center in Covington, Georgia, USA",,community center,https://web.archive.org/web/20200922172748/https://washingtonstreet.wordpress.com/contact-us/,2020-09-22,"4138 School St SW, Covington, GA 30014",https://web.archive.org/web/20200922172748/https://washingtonstreet.wordpress.com/contact-us/,2020-09-22,Covington,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Newton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.593672, -83.868598","https://www.google.com/maps/place/Washington+Street+Community+Center/@33.5936752,-83.8707796,17z/",2020-09-22,+1-770-786-4002,https://web.archive.org/web/20200922172748/https://washingtonstreet.wordpress.com/contact-us/,2020-09-22,,,,https://washingtonstreet.wordpress.com/,https://web.archive.org/web/20200922172748/https://washingtonstreet.wordpress.com/contact-us/,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1906,Watershed Dance Theatre,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"not-for-profit arts organization in Atlanta, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20200922173227/https://watersheddance.org/,2020-09-22,,,,,,,,,,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,,,,,,,mailto:info@watersheddance.org,https://web.archive.org/web/20200922175509/https://www.facebook.com/watersheddance/about/,2020-09-22,https://watersheddance.org/,https://web.archive.org/web/20200922173227/https://watersheddance.org/,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1907,Wayne County Arts Council,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"arts council in Jesup, Georgia, USA","Wayne County Arts Council, Inc.",arts council,https://web.archive.org/web/20200922175814/https://www.wcacartists.org/contact,2020-09-22,"192 W. Pine Street, Jesup, GA 31545",https://web.archive.org/web/20200922175814/https://www.wcacartists.org/contact,2020-09-22,Jesup,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Wayne County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"31.608290, -81.881479","https://www.google.com/maps/search/Wayne+County+Arts+Council+/@31.6083046,-81.881998,19z/",2020-09-22,+1-912-530-8832,https://web.archive.org/web/20200922175814/https://www.wcacartists.org/contact,2020-09-22,mailto:wcacartists@gmail.com,https://web.archive.org/web/20200922175814/https://www.wcacartists.org/contact,2020-09-22,https://www.wcacartists.org/,https://web.archive.org/web/20200922175814/https://www.wcacartists.org/contact,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
1908,Whole World Theatre,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"improv theatre ensemble in Atlanta, Georgia, USA",Whole World Improv Theatre Co,theatre troupe,https://web.archive.org/web/20200922180300/https://wholeworldtheatre.com/,2020-09-22,"1216 Spring St. NW, Atlanta, GA 30309",https://web.archive.org/web/20200922180300/https://wholeworldtheatre.com/,2020-09-22,Atlanta,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Fulton County,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,Georgia,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,United States of America,https://web.archive.org/web/20200714145225/https://gaarts.org/,2020-07-14,"33.787945, -84.389486","https://www.google.com/maps/place/Whole+World+Improv+Theatre+Co/@33.7879463,-84.3916709,17z/",2020-09-22,+1-404-817-7529,https://web.archive.org/web/20200922180300/https://wholeworldtheatre.com/,2020-09-22,,,,https://wholeworldtheatre.com/,https://web.archive.org/web/20200922180300/https://wholeworldtheatre.com/,2020-09-22,,,,"","","",,,,,,,,,,,,,,,,"","Data set supplied via email by the Director of Georgia Council for the Arts",
