Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
0484,Pearson Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Pearson, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"202 East Bullard Avenue, Pearson, GA 31642",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Pearson,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atkinson County,https://web.archive.org/web/20191112191302/http://srlsys.org/pearson-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-422-3500,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:pearlib@srlsys.org,https://web.archive.org/web/20191112191302/http://srlsys.org/pearson-public-library/,2019-11-12,http://srlsys.org/pearson-public-library/,https://web.archive.org/web/20191112191302/http://srlsys.org/pearson-public-library/,2019-11-12,,,,"","","",Satilla Regional Library,https://web.archive.org/web/20191022194917/http://srlsys.org/,2019-10-22,,,,,,,,,,SatillaRegionalLibrary,https://web.archive.org/web/20191112190048/https://www.facebook.com/SatillaRegionalLibrary/,2019-11-12,"","",2019-12-11 JL
0485,Willacoochee Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Willacoochee, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"165 East Fleetwood Avenue, Willacoochee, GA 31650",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Willacoochee,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atkinson County,https://web.archive.org/web/20191112191440/http://srlsys.org/willacoochee-public-library/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-534-5252,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:willalib@srlsys.org,https://web.archive.org/web/20191112191440/http://srlsys.org/willacoochee-public-library/,2019-11-12,http://srlsys.org/willacoochee-public-library/,https://web.archive.org/web/20191112191440/http://srlsys.org/willacoochee-public-library/,2019-11-12,,,,"","","",Satilla Regional Library,https://web.archive.org/web/20191022194917/http://srlsys.org/,2019-10-22,,,,,,,,,,SatillaRegionalLibrary,https://web.archive.org/web/20191112190048/https://www.facebook.com/SatillaRegionalLibrary/,2019-11-12,"","",2019-12-11 JL
0486,Jenkins County Memorial Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in ​Millen, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"223 Daniel Street, Millen, GA 30442",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,​Millen,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Jenkins County,https://web.archive.org/web/20191112191731/http://www.sjrls.org/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-478-982-4244,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.sjrls.org/,https://web.archive.org/web/20191112191731/http://www.sjrls.org/,2019-11-12,,,,"","","",Screven-Jenkins Regional Library,https://web.archive.org/web/20191022195045/http://www.sjrls.org/,2019-10-22,,,,,,,,,,jenkinscountymemoriallibrary,https://web.archive.org/web/20191112192009/https://www.facebook.com/jenkinscountymemoriallibrary,2019-11-12,"","",2019-12-11 JL
0487,Screven County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Sylvania, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"106 South Community Drive, Sylvania, GA 30467",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Sylvania,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Screven County,https://web.archive.org/web/20191112191731/http://www.sjrls.org/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-912-564-7526,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.sjrls.org/,https://web.archive.org/web/20191112191731/http://www.sjrls.org/,2019-11-12,,,,"","","",Screven-Jenkins Regional Library,https://web.archive.org/web/20191022195045/http://www.sjrls.org/,2019-10-22,,,,,,,,,,screvencountylibrary,https://web.archive.org/web/20191112192001/https://www.facebook.com/screvencountylibrary,2019-11-12,"","",2019-12-11 JL
0488,Ball Ground Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Ball Ground, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"435 Old Canton Road, Ball Ground, GA 30107",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Ball Ground,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cherokee County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-735-2025,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:dyej@seqlib.org,https://web.archive.org/web/20191112192458/https://www.sequoyahregionallibrary.org/ball-ground/,2019-11-12,https://www.sequoyahregionallibrary.org/ball-ground/,https://web.archive.org/web/20191112192458/https://www.sequoyahregionallibrary.org/ball-ground/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0489,Law Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Canton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"Frank C. Mills III Justice Center, Suite 250, 90 North Street, Canton, GA 30114",https://web.archive.org/web/20191112193122/https://www.sequoyahregionallibrary.org/law/,2019-11-12,Canton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cherokee County,https://web.archive.org/web/20191112193122/https://www.sequoyahregionallibrary.org/law/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-678-493-6175,https://web.archive.org/web/20191112193122/https://www.sequoyahregionallibrary.org/law/,2019-11-12,mailto:robertsm@seqlib.org,https://web.archive.org/web/20191112193122/https://www.sequoyahregionallibrary.org/law/,2019-11-12,https://www.sequoyahregionallibrary.org/law/,https://web.archive.org/web/20191112193122/https://www.sequoyahregionallibrary.org/law/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0490,Gilmer Library,https://web.archive.org/web/20191112192703/https://www.sequoyahregionallibrary.org/gilmer/,2019-11-12,"public library in Ellijay, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"268 Calvin Jackson Drive, Ellijay, GA 30540",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Ellijay,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Gilmer County,https://web.archive.org/web/20191112192703/https://www.sequoyahregionallibrary.org/gilmer/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-635-4528,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:leeh@seqlib.org,https://web.archive.org/web/20191112192703/https://www.sequoyahregionallibrary.org/gilmer/,2019-11-12,https://www.sequoyahregionallibrary.org/gilmer/,https://web.archive.org/web/20191112192703/https://www.sequoyahregionallibrary.org/gilmer/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0491,Hickory Flat Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Canton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2740 East Cherokee Drive, Canton, GA 30115",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Canton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cherokee County,https://web.archive.org/web/20191112193532/https://www.sequoyahregionallibrary.org/hickory-flat/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-345-7565,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:darrowl@seqlib.org,https://web.archive.org/web/20191112193532/https://www.sequoyahregionallibrary.org/hickory-flat/,2019-11-12,https://www.sequoyahregionallibrary.org/hickory-flat/,https://web.archive.org/web/20191112193532/https://www.sequoyahregionallibrary.org/hickory-flat/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0492,Pickens County Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Jasper, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"100 Library Lane, Jasper, GA 30143",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Jasper,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Pickens County,https://web.archive.org/web/20191112193914/https://www.sequoyahregionallibrary.org/pickens/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-692-5411,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:inglee@seqlib.org,https://web.archive.org/web/20191112193914/https://www.sequoyahregionallibrary.org/pickens/,2019-11-12,https://www.sequoyahregionallibrary.org/pickens/,https://web.archive.org/web/20191112193914/https://www.sequoyahregionallibrary.org/pickens/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0493,R.T. Jones Library,https://web.archive.org/web/20191112194046/https://www.sequoyahregionallibrary.org/r-t-jones/,2019-11-12,"public library in Canton, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"116 Brown Industrial Parkway, Canton, GA 30114",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Canton,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cherokee County,https://web.archive.org/web/20191112194046/https://www.sequoyahregionallibrary.org/r-t-jones/,2019-11-12,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-479-3090,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:campr@seqlib.org,https://web.archive.org/web/20191112194046/https://www.sequoyahregionallibrary.org/r-t-jones/,2019-11-12,https://www.sequoyahregionallibrary.org/r-t-jones/,https://web.archive.org/web/20191112194046/https://www.sequoyahregionallibrary.org/r-t-jones/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
0494,Rose Creek Public Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Woodstock, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"4476 Towne Lake Parkway, Woodstock, GA 30189",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Woodstock,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Cherokee County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-770-591-1491,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:biehlb@seqlib.org,https://web.archive.org/web/20191112194408/https://www.sequoyahregionallibrary.org/rose-creek/,2019-11-12,https://www.sequoyahregionallibrary.org/rose-creek/,https://web.archive.org/web/20191112194408/https://www.sequoyahregionallibrary.org/rose-creek/,2019-11-12,,,,"","","",Sequoyah Regional Library,https://web.archive.org/web/20191022195059/https://www.sequoyahregionallibrary.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-11 JL
